chrom	start	end	driver_score	direction
chr3	83196080	83196291	0.1424	0.1482
chr3	83734063	83734400	0.1306	0.1992
chr3	86201759	86201990	0.9739	-0.3411
chr3	86443492	86443670	0.9684	-0.102
chr3	86897195	86897599	0.986	0.3694
chr3	87048068	87048207	0.9828	-0.1181
chr3	88100171	88100527	0.5268	-0.17
chr3	88363839	88364241	0.5354	-0.1701
chr3	88524039	88524197	0.448	0.0975
chr3	88607194	88608064	0.3952	0.2123
chr3	88732606	88732930	0.0211	-0.0672
chr3	89185340	89185516	0.1097	0.142
chr3	89613678	89614298	0.0185	0.1296
chr3	90167043	90167182	0.3028	0.127
chr3	90600880	90601023	0.2508	-0.0413
chr3	92306973	92307821	0.5879	-0.7122
chr3	92929052	92929510	0.9897	-0.5103
chr3	95314594	95316320	0.7805	0.2112
chr3	95498381	95498566	0.7998	0.0946
chr3	95695283	95696930	0.7835	-0.3139
chr3	96033104	96033539	0.8583	0.797
chr3	96103922	96105079	0.8168	0.277
chr3	96499466	96501243	0.7984	0.1325
chr3	98233455	98233815	0.1919	-0.2886
chr3	99187673	99188596	0.5444	-0.5592
chr3	99941626	99942099	0.5399	-0.5465
chr3	101280581	101280731	0.0318	0.1118
chr3	101506117	101506736	0.0156	-0.2448
chr3	101628344	101628691	0.0243	-0.3785
chr3	102668651	102668857	0.433	-0.0728
chr3	102691616	102692407	0.4523	-0.4527
chr3	102714871	102715581	0.4226	-0.4556
chr3	104288810	104289646	0.5351	-0.6709
chr3	104350407	104351004	0.6598	-0.2039
chr3	104404181	104404290	0.748	0.0742
chr3	107290737	107291551	0.328	-0.531
chr3	107446563	107447522	0.2464	0.0973
chr3	108294238	108294769	0.4051	-0.4094
chr3	108360933	108361156	0.3541	-0.2285
chr3	109063129	109063273	0.5145	-0.1123
chr3	109491625	109492138	0.4215	-0.4312
chr3	115207153	115207462	0.9052	-0.1204
chr3	115989871	115990222	0.0464	-0.4524
chr3	116046445	116047365	0.0357	-0.4475
chr3	116222620	116222763	0.0991	0.0906
chr3	116398053	116398291	0.0331	0.3741
chr3	119976863	119977044	0.6829	-0.2414
chr3	120092821	120093399	0.5568	-0.7019
chr3	121412306	121412591	0.3507	-0.2231
chr3	121532080	121532407	0.3686	0.0871
chr3	121914886	121915482	0.4208	-0.1996
chr3	122097861	122098355	0.758	-0.4466
chr3	122150581	122151319	0.771	-0.5313
chr3	123034648	123035135	0.7345	0.1333
chr3	126692633	126693639	0.0519	-0.3265
chr3	126740244	126740650	0.0251	-0.1383
chr3	127147691	127147846	0.0223	-0.0672
chr3	127498119	127499363	0.2201	-0.2055
chr3	127518651	127518765	0.0134	0.0839
chr3	127926811	127927149	0.1342	0.3759
chr3	130409693	130410159	0.7398	-0.3561
chr3	131593087	131593587	0.4437	-0.5217
chr3	133625101	133625381	0.3139	-0.3187
chr3	135404435	135405118	0.3738	-0.6486
chr3	136668189	136668365	0.5738	0.076
chr3	138124799	138125356	0.169	0.2339
chr3	138198225	138198646	0.21	-0.2631
chr3	138774146	138774436	0.5588	-0.1719
chr3	138875431	138875608	0.5803	0.1051
chr3	139886325	139886868	0.7072	0.4717
chr3	142279135	142279392	0.1953	-0.1356
chr3	142493569	142493891	0.1682	-0.2739
chr3	143851087	143851295	0.7702	-0.3736
chr3	144012953	144013352	0.6526	0.1186
chr3	144086311	144086457	0.7409	0.0847
chr3	144225574	144225836	0.7969	0.3175
chr3	144411044	144411545	0.6545	-0.046
chr3	144553138	144553423	0.7087	0.2701
chr3	145241708	145241940	0.6483	-0.2829
chr3	145655124	145655278	0.6138	0.2059
chr3	145928248	145928503	0.5737	-0.1163
chr3	146686486	146686651	0.3147	0.1026
chr3	147156789	147157986	0.3978	0.3606
chr3	147279831	147280159	0.458	-0.2092
chr3	147333884	147334675	0.6632	-0.2155
chr3	149757882	149758971	0.3413	-0.5994
chr3	152465418	152465559	0.2528	0.1199
chr3	154274756	154274910	0.3197	-0.0578
chr3	154302008	154302169	0.571	0.2136
chr3	154405742	154406112	0.3726	-0.1342
chr3	158068000	158068673	0.5971	-0.5811
chr3	158645694	158646131	0.3963	-0.3617
chr4	6375872	6376335	0.9906	-0.4031
chr4	7512841	7513533	0.9823	-1.0
chr4	8190513	8191112	0.4056	-0.523
chr4	9825203	9826124	0.8613	-0.4256
chr4	11975153	11976167	0.1348	0.2843
chr4	12008926	12009745	0.1637	0.635
chr4	12134455	12135456	0.1466	-0.4583
chr4	12140807	12141098	0.4249	-0.2838
chr4	14326178	14326483	0.8412	-0.0768
chr4	14499830	14500171	0.6713	-0.2346
chr4	18777018	18777239	0.895	-0.1771
chr4	18795771	18797012	0.921	-0.6738
chr4	20055211	20056509	0.868	-0.5358
chr4	21726951	21728132	0.8873	0.1455
chr4	25024155	25024453	0.5884	-0.2367
chr4	25258186	25258860	0.6702	-0.5851
chr4	32172263	32172422	0.8852	-0.0797
chr4	32231347	32231687	0.7792	-0.2033
chr4	32248414	32248545	0.8733	0.1048
chr4	32330712	32330898	0.8437	-0.0832
chr4	33408922	33409332	0.4456	-0.4767
chr4	36250220	36250713	0.5154	-0.6619
chr4	41118891	41119346	0.2866	-0.4255
chr4	43883494	43883946	0.2886	-0.7016
chr4	43906180	43906851	0.2797	-0.5284
chr4	43926581	43926815	0.2522	-0.1837
chr4	44363996	44364218	0.0095	-0.1556
chr4	45011575	45013400	0.2122	0.202
chr4	45083481	45085195	0.013	0.18
chr4	45121514	45121979	0.0046	0.2641
chr4	45970191	45970409	0.8566	-0.0712
chr4	46462190	46462611	0.5311	0.0301
chr4	47149955	47150320	0.5789	0.011
chr4	47230572	47230827	0.5654	0.1142
chr4	47310678	47311258	0.1713	-0.5028
chr4	48045969	48046313	0.4632	-0.0536
chr4	51674426	51674669	0.8983	-0.1823
chr4	54713991	54714384	0.7093	-0.2724
chr4	55293834	55294956	0.6513	-0.3319
chr4	55407952	55408524	0.9063	-0.8806
chr4	55517558	55517832	0.916	0.1528
chr4	55592779	55593010	0.8679	-0.089
chr4	57694834	57695177	0.8412	-0.3064
chr4	58055273	58056269	0.5748	-0.4555
chr4	58563430	58563831	0.6826	0.3295
chr4	59006336	59006532	0.7108	0.0702
chr4	59799440	59799579	0.2457	-0.0774
chr4	62495961	62496434	0.1465	0.2432
chr4	64790753	64791033	0.8934	-0.3153
chr4	68953911	68954967	0.5413	-0.5268
chr4	70049450	70049730	0.6865	0.1905
chr4	71257188	71257922	0.4825	-0.1657
chr4	72208195	72208455	0.3145	-0.1997
chr4	73951358	73951672	0.3522	0.1764
chr4	76458257	76458465	0.2597	0.1118
chr4	76750633	76750960	0.2477	0.2518
chr4	81897617	81897800	0.0421	-0.0644
chr4	82399820	82400921	0.0526	0.2215
chr4	82424253	82424737	0.1653	-0.3759
chr4	82622473	82623518	0.0433	-0.0271
chr4	83027999	83028132	0.0712	0.0917
chr4	83061460	83062042	0.0234	0.1962
chr4	83830942	83831925	0.4158	0.3249
chr4	84329779	84330118	0.3235	-0.0219
chr4	87006753	87006892	0.4526	0.1483
chr4	87036611	87037001	0.4427	0.1171
chr4	87922524	87922807	0.1934	-0.2785
chr4	88066210	88066366	0.2283	-0.1943
chr4	88078972	88079328	0.2992	-0.3198
chr4	88094175	88095393	0.3074	0.3239
chr4	88644000	88644253	0.1863	-0.0563
chr4	89008573	89008968	0.8489	-0.2965
chr4	89115887	89116557	0.8822	-0.6622
chr4	90444577	90444827	0.834	-0.2304
chr4	91931453	91931764	0.888	-0.2507
chr4	95618201	95618604	0.9199	-0.2488
chr4	95759312	95759558	0.451	-0.0751
chr4	95777817	95778341	0.524	-0.0762
chr4	95792094	95792384	0.7395	-0.075
chr4	95842781	95843097	0.7399	-0.5577
chr4	97025550	97026081	0.5236	0.3329
chr4	97036616	97036956	0.7001	0.4081
chr4	98108724	98109525	0.9739	-0.2934
chr4	98795023	98795544	0.9734	-0.2285
chr4	101390394	101390604	0.3336	-0.2906
chr4	101585863	101586295	0.1463	0.4273
chr4	102772085	102772228	0.4501	0.0917
chr4	106472348	106472929	0.4328	-0.6812
chr4	107037109	107037281	0.2501	-0.4303
chr4	109150259	109150601	0.6655	-0.4172
chr4	116143657	116145086	0.8907	-0.0118
chr4	116556810	116558067	0.5892	0.2261
chr4	116951754	116951887	0.9252	-0.0966
chr4	117568959	117569244	0.0574	0.1267
chr4	117577678	117578074	0.0811	-0.2638
chr4	118232181	118232416	0.0878	-0.1432
chr4	119630803	119631419	0.6145	-0.4119
chr4	120387407	120387935	0.9507	-0.5083
chr4	120517089	120517953	0.8738	-0.8228
chr4	120533038	120533183	0.984	-0.0575
chr4	120924541	120925789	0.8684	0.0717
chr4	121223158	121223534	0.6229	-0.2262
chr4	123032885	123033017	0.1699	0.0695
chr4	123061711	123062111	0.1696	0.0256
chr4	128715637	128716148	0.1638	0.2089
chr4	128733522	128733768	0.1241	-0.0703
chr4	129419880	129420320	0.2526	-0.2429
chr4	129553407	129553550	0.3877	0.0655
chr4	132601856	132602348	0.4265	0.294
chr4	133026804	133027054	0.9946	-0.0786
chr4	133131119	133131590	0.9954	-0.1488
chr4	133197008	133197556	0.9965	0.1461
chr4	133338522	133339821	0.9957	0.4037
chr4	133528906	133529342	0.9961	-0.2183
chr4	133583695	133584928	0.9963	-0.1801
chr4	134102318	134103068	0.0195	-0.0735
chr4	134595166	134595876	0.1351	-0.8691
chr4	134670089	134670243	0.1108	-0.0956
chr4	134674983	134675216	0.0572	0.2944
chr4	134943874	134944517	0.3871	0.1909
chr4	134994040	134994610	0.4435	-0.1017
chr4	135744832	135745139	0.454	-0.1477
chr4	137023765	137024769	0.4492	-0.3773
chr4	137047750	137049115	0.1856	0.0481
chr4	137072624	137073042	0.6209	-0.4184
chr4	137082929	137083230	0.3168	-0.2538
chr4	137313638	137313976	0.291	-0.1422
chr4	137661029	137661257	0.405	-0.1138
chr4	138040670	138040839	0.749	-0.0841
chr4	138168270	138168401	0.7851	-0.1127
chr4	138261858	138262966	0.6598	-0.0933
chr4	139105299	139106535	0.1749	-0.6668
chr4	139154377	139155054	0.145	0.4125
chr4	139179848	139180619	0.1288	-0.1945
chr4	139248008	139248278	0.2381	-0.0777
chr4	139383128	139383436	0.169	0.1792
chr4	139852009	139852945	0.0165	0.0531
chr4	140720156	140720472	0.0241	-0.2587
chr4	141643309	141643892	0.1182	0.4568
chr4	141880030	141880319	0.1644	-0.1733
chr4	143134342	143134516	0.3047	-0.0984
chr4	143281310	143281606	0.2956	-0.1647
chr4	144949376	144950273	0.2463	0.1775
chr4	146498410	146498618	0.2536	-0.0619
chr4	147867739	147869214	0.6269	0.2764
chr4	147936247	147937028	0.6243	0.0325
chr4	148397020	148397518	0.6762	0.5675
chr4	149008943	149009304	0.1192	-0.2762
chr4	149405646	149406138	0.2016	-0.2096
chr4	149460568	149460705	0.3512	-0.0859
chr4	149637782	149638446	0.2843	-0.6084
chr4	149710495	149710858	0.1544	-0.33
chr4	149732388	149732946	0.095	0.2738
chr4	149909792	149910027	0.3706	-0.0587
chr4	150757556	150759179	0.7834	-0.1295
chr4	151469453	151469730	0.7536	-0.2398
chr4	151604421	151605331	0.7989	0.2798
chr4	152625709	152625936	0.326	-0.072
chr4	154005451	154005962	0.4019	0.482
chr4	155249177	155250795	0.1748	0.0335
chr4	155652923	155654199	0.1864	0.0232
chr5	3444962	3445236	0.6642	-0.2946
chr5	3990483	3990868	0.7911	-0.2636
chr5	4997954	4998778	0.0634	-0.4353
chr5	5414821	5415147	0.0244	-0.2451
chr5	5420024	5420652	0.0262	0.074
chr5	5480423	5480888	0.0164	0.3197
chr5	8075257	8076208	0.224	-0.4636
chr5	13090503	13090766	0.9318	-0.5487
chr5	13433173	13433703	0.0514	-0.1605
chr5	13512290	13512661	0.072	-0.369
chr5	13792380	13793318	0.0912	-0.7586
chr5	16199947	16200073	0.7557	-0.1825
chr5	16237665	16238392	0.6311	0.5355
chr5	16778591	16779269	0.7396	-0.3146
chr5	18326276	18326629	0.8025	-0.4318
chr5	19227809	19228498	0.5675	-0.3036
chr5	20259424	20259636	0.6043	-0.0644
chr5	20678711	20678950	0.5498	-0.2115
chr5	21283427	21284127	0.9601	-0.4356
chr5	22099019	22099249	0.9643	0.0824
chr5	22499513	22499695	0.9823	0.1129
chr5	24551064	24551304	0.531	0.1125
chr5	24873335	24873564	0.3512	0.2544
chr5	27081221	27081879	0.5309	-0.8163
chr5	27668029	27668212	0.7102	-0.2033
chr5	27730717	27731241	0.6763	-0.1627
chr5	30543423	30543765	0.9787	-0.1342
chr5	30842000	30842140	0.9862	-0.0912
chr5	31290412	31291709	0.9844	-0.0574
chr5	32066036	32066671	0.3973	-0.3134
chr5	32071375	32072042	0.4556	0.4649
chr5	33362093	33362293	0.9817	-0.207
chr5	33731068	33731452	0.9917	-0.0912
chr5	34973373	34974354	0.1217	-0.3897
chr5	35646089	35646317	0.0313	0.1813
chr5	35757527	35758664	0.0276	0.1176
chr5	36358344	36358814	0.0478	-0.3017
chr5	36963795	36964164	0.5904	-0.1889
chr5	37000259	37000436	0.6843	-0.2294
chr5	41838432	41838564	0.7545	-0.102
chr5	43511089	43511440	0.6703	0.1623
chr5	44635413	44636029	0.817	0.0227
chr5	44670409	44670723	0.7652	-0.2776
chr5	46986678	46986820	0.8772	0.1552
chr5	52908141	52908723	0.9228	-0.8085
chr5	54100636	54101248	0.3492	0.229
chr5	62892826	62893707	0.8643	-0.6273
chr5	63176249	63176399	0.8113	-0.1234
chr5	64459833	64460187	0.4101	-0.3572
chr5	64536643	64537197	0.2773	0.1842
chr5	64637682	64637907	0.4542	-0.3889
chr5	64850959	64851547	0.3405	-0.4739
chr5	65646171	65646604	0.478	-0.2516
chr5	67395250	67395541	0.7505	0.1693
chr5	68351728	68352211	0.7843	-0.5323
chr5	69244050	69245146	0.7783	-0.5232
chr5	72843965	72844987	0.8396	-0.5762
chr5	73399929	73400545	0.2691	-0.2122
chr5	74253898	74254176	0.506	0.2257
chr5	74601902	74602361	0.4557	-0.3496
chr5	75257026	75257409	0.4182	-0.072
chr5	75705528	75705659	0.2707	-0.1127
chr5	76176542	76177230	0.2305	-0.1811
chr5	76893203	76893376	0.2586	-0.1344
chr5	76973558	76973754	0.2753	-0.0807
chr5	79206458	79206633	0.2426	-0.096
chr5	80856309	80856510	0.2683	0.0989
chr5	81224419	81225037	0.353	-0.8538
chr5	86113196	86113501	0.3295	0.1693
chr5	86722857	86723677	0.6958	-0.85
chr5	90834507	90834715	0.1784	-0.0641
chr5	91692194	91692581	0.79	0.2461
chr5	92227093	92227447	0.7183	0.1129
chr5	92554269	92554765	0.7685	0.2558
chr5	93167815	93169112	0.023	0.2132
chr5	93180159	93180518	0.0293	-0.1966
chr5	95944940	95945530	0.0266	-0.2098
chr5	97299639	97299897	0.9168	-0.3103
chr5	97769089	97769499	0.8996	-0.1373
chr5	98928907	98929222	0.9075	-0.2463
chr5	100248757	100248929	0.897	-0.1669
chr5	100835950	100836467	0.4771	0.1316
chr5	100869925	100870254	0.4619	-0.0884
chr5	102257031	102257444	0.4848	-0.2039
chr5	102535399	102535834	0.5819	0.9811
chr5	103463757	103463921	0.5529	-0.1234
chr5	103665769	103666314	0.5479	-0.7404
chr5	105859226	105859953	0.617	-0.048
chr5	106802179	106802903	0.672	-0.1933
chr5	107697892	107698104	0.8374	0.2259
chr5	108100070	108100548	0.9028	-0.9093
chr5	110480725	110481151	0.573	-0.0768
chr5	110739520	110740188	0.6243	-0.609
chr5	110868315	110868514	0.6268	0.3105
chr5	110980731	110981282	0.553	-0.2519
chr5	111048080	111048402	0.6075	-0.1126
chr5	111555728	111556319	0.0579	-0.2321
chr5	112301765	112302162	0.0581	-0.2135
chr5	112876961	112877788	0.0881	0.1214
chr5	113179861	113180846	0.4259	-0.2982
chr5	113467859	113468067	0.4392	-0.1498
chr5	113865555	113865842	0.4082	0.2897
chr5	113929720	113930453	0.4522	-0.3215
chr5	114137526	114137950	0.4878	-0.2857
chr5	114443661	114444933	0.4465	0.1324
chr5	115469830	115470183	0.1718	0.0614
chr5	117359648	117359957	0.9206	0.0501
chr5	118559401	118561448	0.9367	0.155
chr5	119843357	119843629	0.0673	0.1628
chr5	120554978	120555119	0.5794	0.1019
chr5	120776375	120776552	0.5987	-0.1313
chr5	122084686	122085029	0.0628	0.1249
chr5	122402656	122403088	0.0598	0.1893
chr5	122501177	122503104	0.1321	0.1842
chr5	123035355	123035999	0.7836	-0.5518
chr5	124145827	124146275	0.7287	-0.2273
chr5	124260706	124261217	0.5316	-0.4387
chr5	125215452	125216455	0.1835	-0.117
chr5	128259975	128260166	0.2352	-0.1375
chr5	129386125	129386866	0.1287	-0.2311
chr5	129968420	129968961	0.2579	-0.4845
chr5	130922141	130922486	0.1237	-0.0754
chr5	132149859	132150295	0.8522	-0.3199
chr5	132201228	132201517	0.7985	-0.1785
chr5	132283854	132284045	0.9371	-0.2053
chr5	132329157	132329820	0.9061	-0.2684
chr5	134058047	134058275	0.3857	-0.0672
chr5	134507229	134507861	0.4361	-0.2698
chr5	134900933	134901498	0.554	-0.4517
chr5	135023144	135024045	0.4165	0.0432
chr5	135369769	135370736	0.4737	-0.0993
chr5	137091635	137091892	0.4018	-0.0816
chr5	137351127	137351622	0.158	-0.1287
chr5	137377252	137377926	0.1723	-0.2227
chr5	138084811	138085794	0.1661	-0.0169
chr5	138843230	138843461	0.721	0.0847
chr5	140601746	140602134	0.7264	0.4222
chr5	141173904	141174016	0.5401	0.0824
chr5	142712508	142712647	0.2868	-0.0917
chr5	143009288	143009721	0.3429	0.534
chr5	143677343	143677651	0.1427	0.2188
chr5	144356925	144357241	0.1702	-0.1355
chr5	144873976	144874479	0.6396	-0.1553
chr5	145113925	145115157	0.3715	0.0258
chr5	148762150	148762284	0.2295	-0.1181
chr5	149030923	149031922	0.2486	0.3984
chr5	149367983	149368715	0.2491	0.2169
chr5	150181080	150181395	0.1355	-0.2855
chr5	150351882	150352269	0.9867	-0.4764
chr6	5129438	5130294	0.421	-0.6522
chr6	5437825	5437965	0.9217	0.0662
chr6	8345540	8345883	0.9234	0.1554
chr6	13180946	13181094	0.9105	-0.072
chr6	14583798	14584323	0.764	1.0
chr6	15242243	15242930	0.6964	-0.4617
chr6	15726557	15726804	0.6993	-0.2682
chr6	15727577	15728536	0.6986	0.2342
chr6	15733279	15733554	0.6974	-0.1391
chr6	22101860	22102307	0.4108	-0.6439
chr6	23081980	23082159	0.1579	-0.0644
chr6	28507701	28508114	0.1542	-0.3337
chr6	28525531	28525721	0.1577	0.2553
chr6	29378551	29379168	0.1818	-0.0649
chr6	29704892	29705311	0.675	-0.2301
chr6	30148999	30149135	0.8386	0.0831
chr6	30236604	30236983	0.8385	-0.3377
chr6	30403516	30403739	0.7696	-0.1373
chr6	30509224	30510167	0.7578	-0.0555
chr6	30616409	30618474	0.8771	-0.162
chr6	31182223	31182608	0.1881	-0.1451
chr6	31240150	31240529	0.1177	-0.2095
chr6	31975059	31975282	0.1223	-0.1967
chr6	32415547	32416337	0.7714	-0.7429
chr6	32512166	32512409	0.7957	-0.2556
chr6	33859634	33860062	0.6803	0.2276
chr6	34246677	34246855	0.0937	-0.2827
chr6	34686543	34686727	0.0227	0.0847
chr6	37954376	37954643	0.3798	-0.2254
chr6	38023264	38023650	0.4468	-0.2959
chr6	38353403	38353536	0.4256	-0.0446
chr6	38481549	38482654	0.4112	0.1672
chr6	38875640	38876925	0.9995	0.1959
chr6	38891978	38892508	0.8514	0.3928
chr6	39033755	39033971	0.869	0.164
chr6	39223535	39224019	0.8597	-0.2478
chr6	42562475	42562608	0.1545	-0.0906
chr6	43256702	43257645	0.4227	-0.572
chr6	43774433	43775045	0.0674	-0.5526
chr6	44011065	44011214	0.5006	0.1905
chr6	46095358	46095545	0.1918	-0.2324
chr6	46335960	46336536	0.1821	-1.0
chr6	46972847	46973255	0.0559	0.26
chr6	47191416	47191865	0.0319	0.0103
chr6	47265278	47265524	0.0841	-0.0966
chr6	48566305	48566891	0.6408	0.0408
chr6	48572615	48573019	0.5792	0.1636
chr6	49111041	49111447	0.5845	-0.3353
chr6	49208420	49208763	0.6078	0.214
chr6	49410753	49411303	0.6419	-0.5281
chr6	49634290	49634561	0.5589	0.2021
chr6	49666212	49666565	0.5344	-0.2914
chr6	50191558	50191854	0.0205	-0.3713
chr6	50414417	50414549	0.0067	-0.0843
chr6	50440242	50440810	0.0019	-0.1066
chr6	50502981	50503618	0.0567	-0.8472
chr6	51216416	51216881	0.0528	0.3936
chr6	52163761	52163920	0.0075	-0.0456
chr6	52428425	52428826	0.1109	-0.144
chr6	52713445	52714626	0.5407	0.1963
chr6	52795299	52795534	0.4103	-0.0803
chr6	53262542	53262900	0.4973	0.1665
chr6	53795730	53796074	0.1621	-0.2138
chr6	54125897	54126113	0.3145	0.0794
chr6	55451714	55452762	0.4507	0.0009
chr6	57769051	57769557	0.6107	-0.3126
chr6	61521496	61521744	0.4573	0.0917
chr6	62086130	62086472	0.9609	-0.2762
chr6	64131740	64132012	0.9381	-0.0912
chr6	68031509	68031703	0.8522	-0.1948
chr6	68481328	68481491	0.9659	0.1764
chr6	70810031	70810307	0.88	-0.2785
chr6	71537411	71537544	0.9124	-0.0859
chr6	71962647	71963270	0.2727	0.6199
chr6	72533523	72534426	0.2057	-0.0495
chr6	73093088	73093421	0.6594	-0.1056
chr6	76543279	76544019	0.5193	-0.3638
chr6	76701483	76701728	0.5163	-0.0912
chr6	77262978	77263389	0.749	-0.4699
chr6	77985980	77986368	0.7641	-0.2948
chr6	78506119	78506296	0.778	-0.1536
chr6	81990303	81990690	0.7316	-0.0671
chr6	82611310	82611552	0.7815	0.1129
chr6	83186736	83187015	0.1466	-0.1506
chr6	84796114	84796637	0.7596	-0.2177
chr6	84916432	84916794	0.8143	-0.2915
chr6	85459695	85459823	0.6468	-0.0751
chr6	86851650	86852579	0.198	-0.3764
chr6	87699061	87699382	0.6787	-0.22
chr6	87991243	87991499	0.68	0.4176
chr6	88586913	88587555	0.7462	-0.2423
chr6	88893521	88893812	0.291	-0.1795
chr6	88960827	88961516	0.189	-0.3902
chr6	89389800	89390009	0.2943	0.1707
chr6	90508105	90508699	0.1178	-0.0817
chr6	90514934	90515456	0.1259	-0.0587
chr6	91280971	91281720	0.135	-0.2431
chr6	92636446	92636944	0.4751	-0.8197
chr6	93113227	93113676	0.9743	-0.4435
chr6	94642785	94642892	0.1374	0.069
chr6	94817917	94818044	0.1364	0.0869
chr6	95379243	95379676	0.0812	0.1455
chr6	95700293	95700431	0.1832	-0.1135
chr6	96851130	96852125	0.189	-0.7407
chr6	97211988	97212492	0.1551	-0.084
chr6	97828707	97829472	0.3392	-0.3118
chr6	97855319	97856233	0.3082	-0.4487
chr6	99803890	99804859	0.1006	-0.209
chr6	101230887	101231103	0.9976	0.0893
chr6	101305584	101305972	0.9969	-0.2508
chr6	102521054	102521351	0.6896	0.3459
chr6	103602729	103603279	0.7295	-0.4411
chr6	104684035	104684466	0.6426	-0.1664
chr6	107456821	107456943	0.7526	0.1263
chr6	109356947	109357087	0.6362	-0.2081
chr6	110653655	110653974	0.6189	0.453
chr6	112802240	112802418	0.3625	-0.0751
chr6	115411538	115411815	0.1082	-0.102
chr6	115464555	115465010	0.1776	0.026
chr6	116764205	116764568	0.0215	0.0794
chr6	117015186	117015916	0.0404	-0.1973
chr6	118390780	118391250	0.266	-0.6913
chr6	118707608	118707968	0.1828	-0.3632
chr6	118935611	118936283	0.4145	-0.8917
chr6	119451402	119451775	0.9905	-0.1854
chr6	120835621	120836929	0.99	0.2857
chr6	121251308	121251477	0.9917	0.0709
chr6	124128416	124128951	0.8383	-0.4936
chr6	125231128	125232304	0.5196	-0.2064
chr6	125481014	125481323	0.4555	-0.0892
chr6	125497934	125498414	0.4105	-0.2769
chr6	125585578	125585885	0.4747	-0.4113
chr6	125591753	125591959	0.4662	0.2028
chr6	125992768	125993049	0.4592	0.0824
chr6	126553903	126554166	0.3274	-0.2138
chr6	127181474	127181763	0.3311	0.1242
chr6	128479594	128480439	0.2198	-0.3183
chr6	129182547	129182766	0.7257	-0.0518
chr6	129380470	129380780	0.6936	-0.6012
chr6	134087727	134088044	0.9191	-0.3083
chr6	135102861	135103182	0.4568	0.2612
chr6	135274783	135275060	0.5596	0.0728
chr6	135629283	135629516	0.7809	0.4773
chr6	135956533	135956677	0.8357	0.1153
chr6	136504849	136505128	0.6896	-0.2536
chr6	136742679	136743222	0.7377	-0.5494
chr6	136897545	136898821	0.7071	0.0554
chr6	137277654	137277899	0.0532	0.1713
chr6	137575109	137575523	0.0227	-0.1986
chr6	138164029	138164166	0.0861	-0.238
chr6	139955904	139956174	0.873	-0.3448
chr6	139979587	139979834	0.8043	-0.182
chr6	140255199	140255356	0.7824	-0.1127
chr6	140554381	140554543	0.8064	-0.3761
chr6	143386727	143386904	0.9586	0.0917
